Year,StateFIPS,CongressionalDistrict,StateName,StateAbbreviation,ACSKey,ACSCount
2010,6,3,"California","CA","FemaleWhiteNonHispanic45To64",78527
2010,6,3,"California","CA","FemaleWhiteNonHispanic65To74",22071
2010,6,3,"California","CA","FemaleWhiteNonHispanic75AndOver",22550
2010,6,3,"California","CA","MaleWhiteNonHispanic18To24",20245
2010,6,3,"California","CA","MaleWhiteNonHispanic25To44",59737
2010,6,3,"California","CA","MaleWhiteNonHispanic45To64",74664
2010,6,3,"California","CA","MaleWhiteNonHispanic65To74",20173
2010,6,3,"California","CA","MaleWhiteNonHispanic75AndOver",14916
2010,6,3,"California","CA","Female18To24",33163
2010,6,3,"California","CA","Female25To44",98436
2010,6,3,"California","CA","Female45To64",113667
2010,6,3,"California","CA","Female65To74",28161
2010,6,3,"California","CA","Female75AndOver",27569
2010,6,3,"California","CA","Male18To24",38112
2010,6,3,"California","CA","Male25To44",106832
2010,6,3,"California","CA","Male45To64",108291
2010,6,3,"California","CA","Male65To74",25957
2010,6,3,"California","CA","Male75AndOver",18181
2010,6,4,"California","CA","FemaleWhiteNonHispanic18To24",20421
2010,6,4,"California","CA","FemaleWhiteNonHispanic25To44",65372
2010,6,4,"California","CA","FemaleWhiteNonHispanic45To64",100898
2010,6,4,"California","CA","FemaleWhiteNonHispanic65To74",31587
2010,6,4,"California","CA","FemaleWhiteNonHispanic75AndOver",28280
2010,6,4,"California","CA","MaleWhiteNonHispanic18To24",21654
2010,6,4,"California","CA","MaleWhiteNonHispanic25To44",69069
2010,6,4,"California","CA","MaleWhiteNonHispanic45To64",97632
2010,6,4,"California","CA","MaleWhiteNonHispanic65To74",28972
2010,6,4,"California","CA","MaleWhiteNonHispanic75AndOver",20612
2010,6,4,"California","CA","Female18To24",28213
2010,6,4,"California","CA","Female25To44",86446
2010,6,4,"California","CA","Female45To64",119375
2010,6,4,"California","CA","Female65To74",34743
2010,6,4,"California","CA","Female75AndOver",31198
2010,6,4,"California","CA","Male18To24",31969
2010,6,4,"California","CA","Male25To44",96097
2010,6,4,"California","CA","Male45To64",116125
2010,6,4,"California","CA","Male65To74",32090
2010,6,4,"California","CA","Male75AndOver",22251
2010,6,5,"California","CA","FemaleWhiteNonHispanic18To24",11374
2010,6,5,"California","CA","FemaleWhiteNonHispanic25To44",37194
2010,6,5,"California","CA","FemaleWhiteNonHispanic45To64",40987
2010,6,5,"California","CA","FemaleWhiteNonHispanic65To74",11718
2010,6,5,"California","CA","FemaleWhiteNonHispanic75AndOver",12709
2010,6,5,"California","CA","MaleWhiteNonHispanic18To24",11194
2010,6,5,"California","CA","MaleWhiteNonHispanic25To44",35327
2010,6,5,"California","CA","MaleWhiteNonHispanic45To64",38382
2010,6,5,"California","CA","MaleWhiteNonHispanic65To74",9227
2010,6,5,"California","CA","MaleWhiteNonHispanic75AndOver",8560
2010,6,5,"California","CA","Female18To24",38821
2010,6,5,"California","CA","Female25To44",104784
2010,6,5,"California","CA","Female45To64",83370
2010,6,5,"California","CA","Female65To74",22435
2010,6,5,"California","CA","Female75AndOver",21126
2010,6,5,"California","CA","Male18To24",37644
2010,6,5,"California","CA","Male25To44",99006
2010,6,5,"California","CA","Male45To64",76600
2010,6,5,"California","CA","Male65To74",16472
2010,6,5,"California","CA","Male75AndOver",14579
2010,6,6,"California","CA","FemaleWhiteNonHispanic18To24",14157
2010,6,6,"California","CA","FemaleWhiteNonHispanic25To44",48927
2010,6,6,"California","CA","FemaleWhiteNonHispanic45To64",84734
2010,6,6,"California","CA","FemaleWhiteNonHispanic65To74",24451
2010,6,6,"California","CA","FemaleWhiteNonHispanic75AndOver",24839
2010,6,6,"California","CA","MaleWhiteNonHispanic18To24",16160
2010,6,6,"California","CA","MaleWhiteNonHispanic25To44",49122
2010,6,6,"California","CA","MaleWhiteNonHispanic45To64",77986
2010,6,6,"California","CA","MaleWhiteNonHispanic65To74",21493
2010,6,6,"California","CA","MaleWhiteNonHispanic75AndOver",16052
2010,6,6,"California","CA","Female18To24",23393
2010,6,6,"California","CA","Female25To44",81153
2010,6,6,"California","CA","Female45To64",105079
2010,6,6,"California","CA","Female65To74",29036
2010,6,6,"California","CA","Female75AndOver",27674
2010,6,6,"California","CA","Male18To24",29019
2010,6,6,"California","CA","Male25To44",86053
2010,6,6,"California","CA","Male45To64",98047
2010,6,6,"California","CA","Male65To74",24402
2010,6,6,"California","CA","Male75AndOver",17702
2010,6,7,"California","CA","FemaleWhiteNonHispanic18To24",8938
2010,6,7,"California","CA","FemaleWhiteNonHispanic25To44",28133
2010,6,7,"California","CA","FemaleWhiteNonHispanic45To64",44245
2010,6,7,"California","CA","FemaleWhiteNonHispanic65To74",10582
2010,6,7,"California","CA","FemaleWhiteNonHispanic75AndOver",11091
2010,6,7,"California","CA","MaleWhiteNonHispanic18To24",10600
2010,6,7,"California","CA","MaleWhiteNonHispanic25To44",30527
2010,6,7,"California","CA","MaleWhiteNonHispanic45To64",41505
2010,6,7,"California","CA","MaleWhiteNonHispanic65To74",10251
2010,6,7,"California","CA","MaleWhiteNonHispanic75AndOver",7544
2010,6,7,"California","CA","Female18To24",31971
2010,6,7,"California","CA","Female25To44",90804
2010,6,7,"California","CA","Female45To64",94662
2010,6,7,"California","CA","Female65To74",21124
2010,6,7,"California","CA","Female75AndOver",19645
2010,6,7,"California","CA","Male18To24",34810
2010,6,7,"California","CA","Male25To44",95810
2010,6,7,"California","CA","Male45To64",88475
2010,6,7,"California","CA","Male65To74",19822
2010,6,7,"California","CA","Male75AndOver",11909
2010,6,8,"California","CA","FemaleWhiteNonHispanic18To24",12995
2010,6,8,"California","CA","FemaleWhiteNonHispanic25To44",57847
2010,6,8,"California","CA","FemaleWhiteNonHispanic45To64",28844
2010,6,8,"California","CA","FemaleWhiteNonHispanic65To74",8274
2010,6,8,"California","CA","FemaleWhiteNonHispanic75AndOver",8378
2010,6,8,"California","CA","MaleWhiteNonHispanic18To24",9379
2010,6,8,"California","CA","MaleWhiteNonHispanic25To44",71677
2010,6,8,"California","CA","MaleWhiteNonHispanic45To64",40459
2010,6,8,"California","CA","MaleWhiteNonHispanic65To74",9625
2010,6,8,"California","CA","MaleWhiteNonHispanic75AndOver",6123
2010,6,8,"California","CA","Female18To24",35141
2010,6,8,"California","CA","Female25To44",122618
2010,6,8,"California","CA","Female45To64",79377
2010,6,8,"California","CA","Female65To74",22723
2010,6,8,"California","CA","Female75AndOver",25517
2010,6,8,"California","CA","Male18To24",28689
2010,6,8,"California","CA","Male25To44",139814
2010,6,8,"California","CA","Male45To64",89634
2010,6,8,"California","CA","Male65To74",20551
2010,6,8,"California","CA","Male75AndOver",17200
2010,6,9,"California","CA","FemaleWhiteNonHispanic18To24",12071
2010,6,9,"California","CA","FemaleWhiteNonHispanic25To44",34515
2010,6,9,"California","CA","FemaleWhiteNonHispanic45To64",33996
2010,6,9,"California","CA","FemaleWhiteNonHispanic65To74",9748
2010,6,9,"California","CA","FemaleWhiteNonHispanic75AndOver",9901
2010,6,9,"California","CA","MaleWhiteNonHispanic18To24",11267
2010,6,9,"California","CA","MaleWhiteNonHispanic25To44",35023
2010,6,9,"California","CA","MaleWhiteNonHispanic45To64",34686
2010,6,9,"California","CA","MaleWhiteNonHispanic65To74",9689
2010,6,9,"California","CA","MaleWhiteNonHispanic75AndOver",6432
2010,6,9,"California","CA","Female18To24",39360
2010,6,9,"California","CA","Female25To44",99933
2010,6,9,"California","CA","Female45To64",82735
2010,6,9,"California","CA","Female65To74",21715
2010,6,9,"California","CA","Female75AndOver",22781
2010,6,9,"California","CA","Male18To24",38174
2010,6,9,"California","CA","Male25To44",99334
2010,6,9,"California","CA","Male45To64",78134
2010,6,9,"California","CA","Male65To74",20481
2010,6,9,"California","CA","Male75AndOver",13774
2010,6,10,"California","CA","FemaleWhiteNonHispanic18To24",11275
2010,6,10,"California","CA","FemaleWhiteNonHispanic25To44",42153
2010,6,10,"California","CA","FemaleWhiteNonHispanic45To64",62975
2010,6,10,"California","CA","FemaleWhiteNonHispanic65To74",18673
2010,6,10,"California","CA","FemaleWhiteNonHispanic75AndOver",19688
2010,6,10,"California","CA","MaleWhiteNonHispanic18To24",13323
2010,6,10,"California","CA","MaleWhiteNonHispanic25To44",42544
2010,6,10,"California","CA","MaleWhiteNonHispanic45To64",61176
2010,6,10,"California","CA","MaleWhiteNonHispanic65To74",15967
2010,6,10,"California","CA","MaleWhiteNonHispanic75AndOver",12413
2010,6,10,"California","CA","Female18To24",28072
2010,6,10,"California","CA","Female25To44",94512
2010,6,10,"California","CA","Female45To64",102265
2010,6,10,"California","CA","Female65To74",27531
2010,6,10,"California","CA","Female75AndOver",26473
2010,6,10,"California","CA","Male18To24",30550
2010,6,10,"California","CA","Male25To44",89813
2010,6,10,"California","CA","Male45To64",96178
2010,6,10,"California","CA","Male65To74",21805
2010,6,10,"California","CA","Male75AndOver",16566
2010,6,11,"California","CA","FemaleWhiteNonHispanic18To24",13562
2010,6,11,"California","CA","FemaleWhiteNonHispanic25To44",45658
2010,6,11,"California","CA","FemaleWhiteNonHispanic45To64",65928
2010,6,11,"California","CA","FemaleWhiteNonHispanic65To74",18386
2010,6,11,"California","CA","FemaleWhiteNonHispanic75AndOver",18415
2010,6,11,"California","CA","MaleWhiteNonHispanic18To24",14078
2010,6,11,"California","CA","MaleWhiteNonHispanic25To44",43900
2010,6,11,"California","CA","MaleWhiteNonHispanic45To64",65703
2010,6,11,"California","CA","MaleWhiteNonHispanic65To74",16570
2010,6,11,"California","CA","MaleWhiteNonHispanic75AndOver",12121
2010,6,11,"California","CA","Female18To24",29900
2010,6,11,"California","CA","Female25To44",108468
2010,6,11,"California","CA","Female45To64",105191
2010,6,11,"California","CA","Female65To74",28278
2010,6,11,"California","CA","Female75AndOver",23677
2010,6,11,"California","CA","Male18To24",36264
2010,6,11,"California","CA","Male25To44",97392
2010,6,11,"California","CA","Male45To64",103717
2010,6,11,"California","CA","Male65To74",23550
2010,6,11,"California","CA","Male75AndOver",15590
2010,6,12,"California","CA","FemaleWhiteNonHispanic18To24",6742
2010,6,12,"California","CA","FemaleWhiteNonHispanic25To44",34924
2010,6,12,"California","CA","FemaleWhiteNonHispanic45To64",43586
2010,6,12,"California","CA","FemaleWhiteNonHispanic65To74",12831
2010,6,12,"California","CA","FemaleWhiteNonHispanic75AndOver",16961
2010,6,12,"California","CA","MaleWhiteNonHispanic18To24",9311
2010,6,12,"California","CA","MaleWhiteNonHispanic25To44",36530
2010,6,12,"California","CA","MaleWhiteNonHispanic45To64",44816
2010,6,12,"California","CA","MaleWhiteNonHispanic65To74",11034
2010,6,12,"California","CA","MaleWhiteNonHispanic75AndOver",11329
2010,6,12,"California","CA","Female18To24",22849
2010,6,12,"California","CA","Female25To44",97252
2010,6,12,"California","CA","Female45To64",95489
2010,6,12,"California","CA","Female65To74",26700
2010,6,12,"California","CA","Female75AndOver",28911
2010,6,12,"California","CA","Male18To24",30190
2010,6,12,"California","CA","Male25To44",94010
2010,6,12,"California","CA","Male45To64",89195
2010,6,12,"California","CA","Male65To74",21182
2010,6,12,"California","CA","Male75AndOver",18216
2010,6,13,"California","CA","FemaleWhiteNonHispanic18To24",4321
2010,6,13,"California","CA","FemaleWhiteNonHispanic25To44",21718
2010,6,13,"California","CA","FemaleWhiteNonHispanic45To64",31681
2010,6,13,"California","CA","FemaleWhiteNonHispanic65To74",8392
2010,6,13,"California","CA","FemaleWhiteNonHispanic75AndOver",10437
2010,6,13,"California","CA","MaleWhiteNonHispanic18To24",4843
2010,6,13,"California","CA","MaleWhiteNonHispanic25To44",21323
2010,6,13,"California","CA","MaleWhiteNonHispanic45To64",31447
2010,6,13,"California","CA","MaleWhiteNonHispanic65To74",6759
2010,6,13,"California","CA","MaleWhiteNonHispanic75AndOver",6336
2010,6,13,"California","CA","Female18To24",27622
2010,6,13,"California","CA","Female25To44",103924
2010,6,13,"California","CA","Female45To64",92606
2010,6,13,"California","CA","Female65To74",20828
2010,6,13,"California","CA","Female75AndOver",20087
2010,6,13,"California","CA","Male18To24",28660
2010,6,13,"California","CA","Male25To44",96536
2010,6,13,"California","CA","Male45To64",85973
2010,6,13,"California","CA","Male65To74",16619
2010,6,13,"California","CA","Male75AndOver",12919
2010,6,14,"California","CA","FemaleWhiteNonHispanic18To24",10356
2010,6,14,"California","CA","FemaleWhiteNonHispanic25To44",36778
2010,6,14,"California","CA","FemaleWhiteNonHispanic45To64",54151
2010,6,14,"California","CA","FemaleWhiteNonHispanic65To74",17192
2010,6,14,"California","CA","FemaleWhiteNonHispanic75AndOver",17401
2010,6,14,"California","CA","MaleWhiteNonHispanic18To24",8728
2010,6,14,"California","CA","MaleWhiteNonHispanic25To44",42597
2010,6,14,"California","CA","MaleWhiteNonHispanic45To64",59360
2010,6,14,"California","CA","MaleWhiteNonHispanic65To74",16053
2010,6,14,"California","CA","MaleWhiteNonHispanic75AndOver",12165
2010,6,14,"California","CA","Female18To24",25936
2010,6,14,"California","CA","Female25To44",90444
2010,6,14,"California","CA","Female45To64",87695
2010,6,14,"California","CA","Female65To74",23911
2010,6,14,"California","CA","Female75AndOver",23321
2010,6,14,"California","CA","Male18To24",25747
2010,6,14,"California","CA","Male25To44",100277
2010,6,14,"California","CA","Male45To64",89853
2010,6,14,"California","CA","Male65To74",22497
2010,6,14,"California","CA","Male75AndOver",16588
2010,6,15,"California","CA","FemaleWhiteNonHispanic18To24",8799
2010,6,15,"California","CA","FemaleWhiteNonHispanic25To44",31183
2010,6,15,"California","CA","FemaleWhiteNonHispanic45To64",39933
2010,6,15,"California","CA","FemaleWhiteNonHispanic65To74",11368
2010,6,15,"California","CA","FemaleWhiteNonHispanic75AndOver",13146
2010,6,15,"California","CA","MaleWhiteNonHispanic18To24",12109
2010,6,15,"California","CA","MaleWhiteNonHispanic25To44",32569
2010,6,15,"California","CA","MaleWhiteNonHispanic45To64",41830
2010,6,15,"California","CA","MaleWhiteNonHispanic65To74",9238
2010,6,15,"California","CA","MaleWhiteNonHispanic75AndOver",9415
2010,6,15,"California","CA","Female18To24",26157
2010,6,15,"California","CA","Female25To44",106047
2010,6,15,"California","CA","Female45To64",89986
2010,6,15,"California","CA","Female65To74",19152
2010,6,15,"California","CA","Female75AndOver",20976
2010,6,15,"California","CA","Male18To24",31259
2010,6,15,"California","CA","Male25To44",108140
2010,6,15,"California","CA","Male45To64",90189
2010,6,15,"California","CA","Male65To74",17562
2010,6,15,"California","CA","Male75AndOver",14133
2010,6,16,"California","CA","FemaleWhiteNonHispanic18To24",5947
2010,6,16,"California","CA","FemaleWhiteNonHispanic25To44",19139
2010,6,16,"California","CA","FemaleWhiteNonHispanic45To64",27966
2010,6,16,"California","CA","FemaleWhiteNonHispanic65To74",8270
2010,6,16,"California","CA","FemaleWhiteNonHispanic75AndOver",7768
2010,6,16,"California","CA","MaleWhiteNonHispanic18To24",6554
2010,6,16,"California","CA","MaleWhiteNonHispanic25To44",23619
2010,6,16,"California","CA","MaleWhiteNonHispanic45To64",29838
2010,6,16,"California","CA","MaleWhiteNonHispanic65To74",6982
2010,6,16,"California","CA","MaleWhiteNonHispanic75AndOver",4923
2010,6,16,"California","CA","Female18To24",32579
2010,6,16,"California","CA","Female25To44",98143
2010,6,16,"California","CA","Female45To64",80640
2010,6,16,"California","CA","Female65To74",22552
2010,6,16,"California","CA","Female75AndOver",17376
2010,6,16,"California","CA","Male18To24",36919
2010,6,16,"California","CA","Male25To44",103733
2010,6,16,"California","CA","Male45To64",80218
2010,6,16,"California","CA","Male65To74",16538
2010,6,16,"California","CA","Male75AndOver",12469
2010,6,17,"California","CA","FemaleWhiteNonHispanic18To24",13332
2010,6,17,"California","CA","FemaleWhiteNonHispanic25To44",29612
2010,6,17,"California","CA","FemaleWhiteNonHispanic45To64",44885
2010,6,17,"California","CA","FemaleWhiteNonHispanic65To74",12503
2010,6,17,"California","CA","FemaleWhiteNonHispanic75AndOver",15268
2010,6,17,"California","CA","MaleWhiteNonHispanic18To24",15653
2010,6,17,"California","CA","MaleWhiteNonHispanic25To44",29403
2010,6,17,"California","CA","MaleWhiteNonHispanic45To64",42807
2010,6,17,"California","CA","MaleWhiteNonHispanic65To74",12091
2010,6,17,"California","CA","MaleWhiteNonHispanic75AndOver",8982
2010,6,17,"California","CA","Female18To24",38044
2010,6,17,"California","CA","Female25To44",87028
2010,6,17,"California","CA","Female45To64",80217
2010,6,17,"California","CA","Female65To74",19742
2010,6,17,"California","CA","Female75AndOver",21480
2010,6,17,"California","CA","Male18To24",44623
2010,6,17,"California","CA","Male25To44",94267
2010,6,17,"California","CA","Male45To64",80911
2010,6,17,"California","CA","Male65To74",17638
2010,6,17,"California","CA","Male75AndOver",12955
2010,6,18,"California","CA","FemaleWhiteNonHispanic18To24",9146
2010,6,18,"California","CA","FemaleWhiteNonHispanic25To44",24663
2010,6,18,"California","CA","FemaleWhiteNonHispanic45To64",33438
2010,6,18,"California","CA","FemaleWhiteNonHispanic65To74",9689
2010,6,18,"California","CA","FemaleWhiteNonHispanic75AndOver",11059
2010,6,18,"California","CA","MaleWhiteNonHispanic18To24",10271
2010,6,18,"California","CA","MaleWhiteNonHispanic25To44",26810
2010,6,18,"California","CA","MaleWhiteNonHispanic45To64",33055
2010,6,18,"California","CA","MaleWhiteNonHispanic65To74",8536
2010,6,18,"California","CA","MaleWhiteNonHispanic75AndOver",7182
2010,6,18,"California","CA","Female18To24",40908
2010,6,18,"California","CA","Female25To44",94711
2010,6,18,"California","CA","Female45To64",77202
2010,6,18,"California","CA","Female65To74",17856
2010,6,18,"California","CA","Female75AndOver",17832
2010,6,18,"California","CA","Male18To24",43993
2010,6,18,"California","CA","Male25To44",102169
2010,6,18,"California","CA","Male45To64",76696
2010,6,18,"California","CA","Male65To74",17730
2010,6,18,"California","CA","Male75AndOver",12429
2010,6,19,"California","CA","FemaleWhiteNonHispanic18To24",16277
2010,6,19,"California","CA","FemaleWhiteNonHispanic25To44",45113
2010,6,19,"California","CA","FemaleWhiteNonHispanic45To64",63284
2010,6,19,"California","CA","FemaleWhiteNonHispanic65To74",20107
2010,6,19,"California","CA","FemaleWhiteNonHispanic75AndOver",19974
2010,6,19,"California","CA","MaleWhiteNonHispanic18To24",15795
2010,6,19,"California","CA","MaleWhiteNonHispanic25To44",42354
2010,6,19,"California","CA","MaleWhiteNonHispanic45To64",57135
2010,6,19,"California","CA","MaleWhiteNonHispanic65To74",17740
2010,6,19,"California","CA","MaleWhiteNonHispanic75AndOver",14036
2010,6,19,"California","CA","Female18To24",38929
2010,6,19,"California","CA","Female25To44",100199
2010,6,19,"California","CA","Female45To64",101085
2010,6,19,"California","CA","Female65To74",28267
2010,6,19,"California","CA","Female75AndOver",25319
2010,6,19,"California","CA","Male18To24",40152
2010,6,19,"California","CA","Male25To44",97342
2010,6,19,"California","CA","Male45To64",90513
2010,6,19,"California","CA","Male65To74",23505
2010,6,19,"California","CA","Male75AndOver",17785
2010,6,20,"California","CA","FemaleWhiteNonHispanic18To24",4758
2010,6,20,"California","CA","FemaleWhiteNonHispanic25To44",14029
2010,6,20,"California","CA","FemaleWhiteNonHispanic45To64",17142
2010,6,20,"California","CA","FemaleWhiteNonHispanic65To74",4887
2010,6,20,"California","CA","FemaleWhiteNonHispanic75AndOver",5911
2010,6,20,"California","CA","MaleWhiteNonHispanic18To24",6405
2010,6,20,"California","CA","MaleWhiteNonHispanic25To44",20272
2010,6,20,"California","CA","MaleWhiteNonHispanic45To64",20992
2010,6,20,"California","CA","MaleWhiteNonHispanic65To74",5294
2010,6,20,"California","CA","MaleWhiteNonHispanic75AndOver",4182
2010,6,20,"California","CA","Female18To24",40381
2010,6,20,"California","CA","Female25To44",91257
2010,6,20,"California","CA","Female45To64",67959
2010,6,20,"California","CA","Female65To74",14703
2010,6,20,"California","CA","Female75AndOver",13158
2010,6,20,"California","CA","Male18To24",53389
2010,6,20,"California","CA","Male25To44",120981
2010,6,20,"California","CA","Male45To64",78197
2010,6,20,"California","CA","Male65To74",13699
2010,6,20,"California","CA","Male75AndOver",10273
2010,6,21,"California","CA","FemaleWhiteNonHispanic18To24",11704
2010,6,21,"California","CA","FemaleWhiteNonHispanic25To44",32782
2010,6,21,"California","CA","FemaleWhiteNonHispanic45To64",45437
2010,6,21,"California","CA","FemaleWhiteNonHispanic65To74",14890
2010,6,21,"California","CA","FemaleWhiteNonHispanic75AndOver",16080
2010,6,21,"California","CA","MaleWhiteNonHispanic18To24",11877
2010,6,21,"California","CA","MaleWhiteNonHispanic25To44",33943
2010,6,21,"California","CA","MaleWhiteNonHispanic45To64",42626
2010,6,21,"California","CA","MaleWhiteNonHispanic65To74",12513
2010,6,21,"California","CA","MaleWhiteNonHispanic75AndOver",9587
2010,6,21,"California","CA","Female18To24",41469
2010,6,21,"California","CA","Female25To44",101543
2010,6,21,"California","CA","Female45To64",87410
2010,6,21,"California","CA","Female65To74",23128
2010,6,21,"California","CA","Female75AndOver",22869
2010,6,21,"California","CA","Male18To24",43561
2010,6,21,"California","CA","Male25To44",104337
2010,6,21,"California","CA","Male45To64",85554
2010,6,21,"California","CA","Male65To74",20111
2010,6,21,"California","CA","Male75AndOver",15080
2010,6,22,"California","CA","FemaleWhiteNonHispanic18To24",18839
2010,6,22,"California","CA","FemaleWhiteNonHispanic25To44",49337
2010,6,22,"California","CA","FemaleWhiteNonHispanic45To64",67743
2010,6,22,"California","CA","FemaleWhiteNonHispanic65To74",20009
